id,note,url,vote_event_id
4e701acf-492e-40e5-bbc7-8369beef3413,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0836HCA1_37864.pdf,ocd-vote/cb7eb8e1-c39b-4639-83e5-d7457e9edf3b
4c5baaaa-5d3d-4a0f-b065-4b7ada64f176,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0842_35727.pdf,ocd-vote/8e649144-ba33-43f4-b0b3-783bca1f83d6
09dcee77-f3f9-4518-bd7c-8b6627699084,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0836SFA1_36571.pdf,ocd-vote/8c619af8-2e99-469f-b327-fd8a1971bcc7
60c54711-35cb-4c18-9f4c-2b9764132334,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0840_35727.pdf,ocd-vote/a04a0bbb-d638-4b81-82d0-0ac30d4b9b4e
83fdc32f-66cf-4d7a-a163-244ac3e7eb85,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0850_37829.pdf,ocd-vote/12ca6e39-437d-43f3-baf0-7601774ea17e
da80d489-4926-454a-abfd-210638c3803e,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0844_35727.pdf,ocd-vote/46bf7fd8-e16b-447c-b7ab-e299d99f919a
2f070320-04b8-4729-9a3c-a0ecdd758a17,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0850_05182023_021000T.pdf,ocd-vote/9c7a33ff-ae28-49c9-9e77-f8a42f09d8bf
9e7afcb7-2451-4a08-a9c3-807553673f1a,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0849_37535.pdf,ocd-vote/76b00006-ccc2-49a4-85da-b5c11ab25131
6e16cd77-a45a-43f6-b36a-417e25e555df,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0853SFA3_38222.pdf,ocd-vote/10c713c1-cf1f-48f6-b55e-315e5e359328
f6841c02-699a-4f34-af5d-25bf85a9caff,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0839SFA1_40095.pdf,ocd-vote/7b9a6664-c4d7-46de-925c-e07dbf4e7a3f
95d628d9-0e7e-47f2-ad66-cd99c1d04e13,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0851_05192023_008000T.pdf,ocd-vote/d48c5229-1d8b-4b14-a6ff-db3294b85877
d999d35e-8752-4bb5-b7b1-a592c28aa8b7,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0854SFA1_38211.pdf,ocd-vote/59f26eba-646e-44ff-b8f7-f0a32d6d6649
