id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/1c3e343f-b42e-41cf-a964-e8379dd5e4b5,HB 2478,PENCD-COOK CO-MILITARY SERVICE,['bill'],[],104th,Illinois,lower
ocd-bill/be908f46-8119-489a-b668-9c0308149c40,HB 2509,USE/OCC TX-ROAD MAINTENANCE,['bill'],[],104th,Illinois,lower
ocd-bill/2d13a3d5-4983-4214-9941-e014b1490677,HB 1085,INS CD-MENTAL HEALTH PARITY,['bill'],[],104th,Illinois,lower
ocd-bill/feb29ebb-d198-401a-a518-35401ae477ed,SR 561,MEMORIAL-NANCEE CHURCH VESPA,['resolution'],[],104th,Illinois,upper
ocd-bill/de652266-fee5-49d0-9ba9-5d4a5870a1e5,HB 4398,CHILDREN-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/6a1d7ed5-22a5-4a5a-8411-67970549042f,HB 4199,TEMP/NONCOMPLY DRIVERS LICENSE,['bill'],[],104th,Illinois,lower
ocd-bill/ac5d10ba-2655-4395-9eeb-c1c6af449567,SR 549,MEMORIAL-DEBORAH M. MCKINLEY,['resolution'],[],104th,Illinois,upper
ocd-bill/d5c646c0-1f4a-430e-8149-d50075ec92fc,HB 4236,FELONY CONVICTION-PUB OFFICE,['bill'],[],104th,Illinois,lower
ocd-bill/6c1d6f6b-92a0-4d27-98d6-d598e89ae82b,HB 4224,CD CORR-COMMITTED-REMOTE WORK,['bill'],[],104th,Illinois,lower
ocd-bill/97bc5600-c579-442d-93a9-683ddc10400a,HB 4200,EDUCATIONAL CHOICE ACT,['bill'],[],104th,Illinois,lower
ocd-bill/777f1446-4e35-43e2-a13d-c5023029fef5,HB 4203,INS CD-CANCER SCREENINGS,['bill'],[],104th,Illinois,lower
ocd-bill/555cd388-54d8-47db-9a3a-436516892d0e,SR 526,MEMORIAL-JOHN E. SALZER,['resolution'],[],104th,Illinois,upper
ocd-bill/63a86a52-cd5d-4a78-bd63-c23d092be4e5,AM 1040359,APPOINT-HARISH PATEL,['appointment'],[],104th,Illinois,upper
ocd-bill/1b30b26e-4f8a-4216-9ea6-41bcae44540d,SR 518,MEMORIAL-WENONAH M. BISH,['resolution'],[],104th,Illinois,upper
ocd-bill/074efa3f-1a6c-49a7-9461-5cc584788eaa,HB 4396,PEN CD-CTPF-HEALTH INS COSTS,['bill'],[],104th,Illinois,lower
ocd-bill/db9ab314-bc44-44e6-ad54-d61c92868f79,HB 4416,UNEMPLOYMENT INS-ACADEMICS,['bill'],[],104th,Illinois,lower
ocd-bill/ed41853b-2071-4dcc-bc83-8a0f7141c0cd,HB 4241,SCH BOOK RATING & TRANSPARENCY,['bill'],[],104th,Illinois,lower
ocd-bill/da5a314a-1332-437a-97f9-95e32bab6fe4,HB 4403,EPA-MEDICAL WASTE SHIPPING,['bill'],[],104th,Illinois,lower
ocd-bill/c2750e0e-b30d-41f4-ae88-4726643d2002,HB 4410,$IDPH-HIV/AIDS,['bill'],[],104th,Illinois,lower
ocd-bill/4b7ff732-64dc-451d-9dfc-67f147cc1bb4,HB 4209,CRIM CD-PARENT RESPONSIBILITY,['bill'],[],104th,Illinois,lower
ocd-bill/89ca1411-0f6b-45a0-9da7-02994bba3a8b,SB 1343,CMS-PROPERTY MANAGEMENT,['bill'],[],104th,Illinois,upper
ocd-bill/aaf312b8-35fb-4cb8-8a5e-089eebdee4d0,AM 1040366,APPOINT-NANCY J. SAGE,['appointment'],[],104th,Illinois,upper
ocd-bill/828435de-3d60-4d57-9640-f2c50a402ca6,AM 1040372,APPOINT-GREGORY J. BARRY,['appointment'],[],104th,Illinois,upper
ocd-bill/f4e6114a-6813-4927-9584-7dc39ade8a85,SB 69,INS CODE-RIDING THERAPY,['bill'],[],104th,Illinois,upper
ocd-bill/11b508b9-78ab-4f12-875e-ca943f14e2e6,HB 4262,ILLEGAL RECORDING-MINORS,['bill'],[],104th,Illinois,lower
ocd-bill/3367eec0-5e8c-4b8c-83af-4dd6235ad43d,SR 509,MEMORIAL-PATRICK M. HEMINGWAY,['resolution'],[],104th,Illinois,upper
ocd-bill/462a4e94-f06e-4070-a0c5-637239dab822,SR 527,MEMORIAL-RUDOLPH J. SMOLKA,['resolution'],[],104th,Illinois,upper
ocd-bill/5d4bd5ab-9c42-4855-bdfc-bcecec4fbbad,HB 4397,SCH CD-SCH PSYCHOLOGIST-DEGREE,['bill'],[],104th,Illinois,lower
ocd-bill/10cada80-bfb1-491a-af66-1a1081181e42,HB 4420,COLLEGE PRESS ACT-PUBLIC MEDIA,['bill'],[],104th,Illinois,lower
ocd-bill/c63f80a0-552a-4ba4-8d22-d837bced521b,SR 515,MEMORIAL-DAN J. RYAN,['resolution'],[],104th,Illinois,upper
ocd-bill/26d4b2f3-a354-47d4-8b8a-42e25b248e56,SR 544,MEMORIAL-BEVERLY SUSSMAN,['resolution'],[],104th,Illinois,upper
ocd-bill/6fb7f202-52f7-4a8c-a53d-cb478b32488e,AM 1040368,APPOINT-HUGO MANZO,['appointment'],[],104th,Illinois,upper
ocd-bill/f52e9519-b1e0-4bc7-bc77-388b0218a44b,HB 4326,CD CORR-SENTENCE CREDIT,['bill'],[],104th,Illinois,lower
ocd-bill/d3ff520e-91a4-48d6-b686-0c9f217b157e,HB 4221,FREEDOM TO WORK-HEALTH CARE,['bill'],[],104th,Illinois,lower
ocd-bill/16f5adbf-a635-4252-b538-9faea5b22ab5,HB 4362,$ISAC-HUMAN SERVICE LOAN REPAY,['bill'],[],104th,Illinois,lower
ocd-bill/cfd1e985-75c7-4003-91f5-8888e4b47494,HB 4373,INS-MOTOR VEHICLE GLASS ACT,['bill'],[],104th,Illinois,lower
ocd-bill/ba49f0ca-5daf-40dc-b268-c9a884681284,HB 4242,DCFS-NOTICE OF APPEAL PROCESS,['bill'],[],104th,Illinois,lower
ocd-bill/bbbd6573-c364-49f9-937c-9ffeab50adc4,HB 4417,INC TAX-ELECTRONIC RETURNS,['bill'],[],104th,Illinois,lower
ocd-bill/06eaa02a-d85c-454d-8f87-971e08452d2e,HB 4247,SCH CD-ASTHMA MEDICATION,['bill'],[],104th,Illinois,lower
ocd-bill/00b22cd5-7559-47dc-81b7-edbd8a065c6b,HB 4231,ELEC CD-FRIVOLOUS CHALLENGES,['bill'],[],104th,Illinois,lower
ocd-bill/38dbf213-bfef-4e1c-a923-394797bc550a,HB 4379,ADULT CHANGING STATIONS,['bill'],[],104th,Illinois,lower
ocd-bill/de7fd681-b0b8-4837-9e70-2ec92229b7c8,HB 4421,ENTREPRENEUR INSTITUTE-REPEAL,['bill'],[],104th,Illinois,lower
ocd-bill/4d296cf5-91b1-46e9-96a8-e216ed42b29e,SR 565,MEMORIAL-DEAN E. WILLIAMS,['resolution'],[],104th,Illinois,upper
ocd-bill/4af2319e-9868-4631-894d-c39a104d565c,SB 2820,BAN HIRING OF ICE OFFICERS,['bill'],[],104th,Illinois,upper
ocd-bill/2ee5778f-d6fe-416b-b0b7-78027bbf01f0,SR 534,MEMORIAL-ROBERT E. LEISTNER,['resolution'],[],104th,Illinois,upper
ocd-bill/9496a8d9-5794-4d4a-b11c-3d921f8bb4f4,SR 516,MEMORIAL-RUSSELL S. ANDERS,['resolution'],[],104th,Illinois,upper
ocd-bill/560f4931-be3d-43cf-b153-887badd77500,SR 535,MEMORIAL-IRVIN F. SMITH,['resolution'],[],104th,Illinois,upper
ocd-bill/8a90c33e-3a8c-417b-8449-6e32935e0c05,AM 1040361,APPOINT-AUDREY TANKSLEY,['appointment'],[],104th,Illinois,upper
ocd-bill/835ea5c9-4007-4957-9644-5d72350d1dfe,HB 4254,USE/OCC TX-MEDICAL APPLIANCES,['bill'],[],104th,Illinois,lower
ocd-bill/1e361a6e-8174-42e4-a3d4-fd1264dd5f1c,HB 4252,USE/OCC TX-HOLIDAY,['bill'],[],104th,Illinois,lower
ocd-bill/6ca7b67b-bf0e-44f5-9a12-a16c0fb94e5f,HB 4414,CRIM CD-HANDGUN AMMO-SERIALIZE,['bill'],[],104th,Illinois,lower
ocd-bill/61236ab7-bd58-4b3f-9d55-90bee82e4f9c,HB 4222,ELEC CD-ELECTRONIC NOTICE,['bill'],[],104th,Illinois,lower
ocd-bill/3d0cb8d1-a49e-4690-a158-56dd59f80785,SR 520,MEMORIAL-JOE COLEMAN,['resolution'],[],104th,Illinois,upper
ocd-bill/39f95fd2-0b1e-46a9-b217-885eb6df4915,HB 4413,REVENUE-AFFORDABLE HOUSING,['bill'],[],104th,Illinois,lower
ocd-bill/84a1fcf9-c965-4204-9061-9a3ce64b0cb3,HB 4372,SCH CD-LATINE STUDIES,['bill'],[],104th,Illinois,lower
ocd-bill/2ffc0ca6-b110-4da2-a1ef-545c6c157b84,SR 564,MEMORIAL-ROBERT LOTT,['resolution'],[],104th,Illinois,upper
ocd-bill/c88bb66d-ac82-4944-be62-0a8ed44c3ce8,SR 553,MEMORIAL-JOHN M. SMITH,['resolution'],[],104th,Illinois,upper
ocd-bill/b425286c-e40f-4fee-8526-9a89242a6e72,SR 568,MEMORIAL-RILEY L. OWENS III,['resolution'],[],104th,Illinois,upper
ocd-bill/5921848e-bc83-475a-9d5c-dc62be789ce1,SR 541,MEMORIAL-DEBORAH K. ZILM,['resolution'],[],104th,Illinois,upper
ocd-bill/105ae9fd-8f9d-44ab-8454-f23f7db42110,HB 4238,MEDICAID-SLF-DEMENTIA CARE,['bill'],[],104th,Illinois,lower
ocd-bill/1d4685b4-618c-402f-9c27-8e093e2c7d5f,AM 1040365,APPOINT-NNEKA ONYEZIA,['appointment'],[],104th,Illinois,upper
ocd-bill/663ac193-90b6-46d5-8930-3369e4871132,SR 550,MEMORIAL-JUNE C. PORTER,['resolution'],[],104th,Illinois,upper
ocd-bill/1c5723b8-3dea-43d5-ad23-c825f7caaf74,SR 563,MEMORIAL-MARCUS M. OLSON,['resolution'],[],104th,Illinois,upper
ocd-bill/ed1ed210-5667-40da-b936-811da4effff0,HB 4412,CDB-PUBLIC-PRIVATE CONTRACTS,['bill'],[],104th,Illinois,lower
ocd-bill/8c67a7f8-952b-4735-9c0b-f5582cce3a9f,HB 4244,DISPLAY NATIONAL SYMBOLS ACT,['bill'],[],104th,Illinois,lower
ocd-bill/f37d3bcf-6689-45db-b3f7-533c41e3fe42,SR 566,MEMORIAL-WAYNE A. GURNSEY,['resolution'],[],104th,Illinois,upper
ocd-bill/5f7f506c-5b14-4dd9-80aa-4125e651c718,HB 4210,USE/OCC TX-EXEMPT DAY CARE,['bill'],[],104th,Illinois,lower
ocd-bill/dfb7334a-5eb2-4223-b4a1-048e3de6f141,HB 4202,ESTATE TAX-EXCLUSION AMT,['bill'],[],104th,Illinois,lower
ocd-bill/a34b4a95-bb13-4cca-a490-164ac32bef3d,SR 552,MEMORIAL-GARY L. MCCASKILL,['resolution'],[],104th,Illinois,upper
ocd-bill/74eaf96c-0803-4292-a8ca-3fb42741784a,HB 4215,NEWBORN HEARING SCREENING,['bill'],[],104th,Illinois,lower
ocd-bill/f5e8727c-6520-4f74-9954-b34bb23987d5,HB 4375,SCH CD-INTERFUND TRANSFERS,['bill'],[],104th,Illinois,lower
ocd-bill/112b914a-9705-4366-a323-832844b6e9a7,HB 4213,HOSP ASSESSMENT REPAYMENTS,['bill'],[],104th,Illinois,lower
ocd-bill/f90ac317-1c25-44b7-9aeb-a54f52552e5c,SB 2744,INC TX-EMPLOYMENT DISABILITIES,['bill'],[],104th,Illinois,upper
ocd-bill/5127a945-7adf-44d1-ae73-9e75cc9b2360,HB 4217,COUNTIES CD-DEFENDER POWERS,['bill'],[],104th,Illinois,lower
ocd-bill/9f5b33f5-40b5-48a2-b018-8554d623932f,HB 4360,BD HIGHER ED-SCH COUNSELOR,['bill'],[],104th,Illinois,lower
ocd-bill/9474da64-bb94-48aa-a0fd-68c309da2048,SB 2850,IMDMA-DEPLOYED PARENTS,['bill'],[],104th,Illinois,upper
ocd-bill/ceaa097b-7b02-42cb-8e88-73b190f4f8b6,SR 530,MEMORIAL-LEO C. THOMPSON JR.,['resolution'],[],104th,Illinois,upper
ocd-bill/27cf0a7f-a73f-4624-96da-77424cbe9016,SB 2738,CRIM CD-NITROUS OXIDE,['bill'],[],104th,Illinois,upper
ocd-bill/99b8bfc1-bb97-441a-adf0-85f538389253,HB 4297,CD CORR-FAMILY NOTIFICATION,['bill'],[],104th,Illinois,lower
ocd-bill/7a3ce893-d88a-40cb-82ea-baf4db3d8411,HB 4208,DHS-LIVE-IN CAREGIVER,['bill'],[],104th,Illinois,lower
ocd-bill/57c2c1bc-a5ba-4293-89c7-c5d49e2171b0,SR 507,MEMORIAL-THOMAS E. HOFFMAN,['resolution'],[],104th,Illinois,upper
ocd-bill/25bf2716-ac40-40ff-853f-16d525d11c13,AM 1040363,APPOINT-PETER AMARO,['appointment'],[],104th,Illinois,upper
ocd-bill/4c2067d2-f51a-47e8-8914-0e8e2446bd77,AM 1040367,APPOINT-LUKE J. OGAN,['appointment'],[],104th,Illinois,upper
ocd-bill/30436ad9-cce1-4bab-bef4-75312e0d04d0,HB 4352,VEH CD-REPEAL REDLIGHT CAMERAS,['bill'],[],104th,Illinois,lower
ocd-bill/a55a44d9-6741-4414-83c4-d14976f9b850,HB 4330,INS CD-MEDICARE SUPP POLICIES,['bill'],[],104th,Illinois,lower
ocd-bill/a5f089f2-e5a9-4218-ba43-91e35f6bf86a,SR 543,MEMORIAL-ELISE HORTON-NEWKIRK,['resolution'],[],104th,Illinois,upper
ocd-bill/8975a495-0053-4256-9382-8e79a2ba4408,SB 2849,MUNI CD-TIF-BEDFORD PARK,['bill'],[],104th,Illinois,upper
ocd-bill/8e2149ee-ca04-498b-8951-f254a411ba16,SR 513,MEMORIAL-CHARLES E. RADEL,['resolution'],[],104th,Illinois,upper
ocd-bill/fb7f6e5a-504a-41d5-84a6-63d1e4429a27,SR 533,MEMORIAL-EDWARD J. OVCA,['resolution'],[],104th,Illinois,upper
ocd-bill/bd8bb0b1-e99c-4d24-bdbd-65ff2d3ab878,HB 4361,CTY/MUNI CD-BUILDING INSPECTOR,['bill'],[],104th,Illinois,lower
ocd-bill/12146ed2-6f65-4f05-a349-ddc327de0805,SR 510,MEMORIAL-COLLEEN DOYLE,['resolution'],[],104th,Illinois,upper
ocd-bill/f3f387a2-93c8-4bad-a6e2-7df89d3073ac,SB 2854,PROP TX-VETERANS-PTELL,['bill'],[],104th,Illinois,upper
ocd-bill/837c9b02-10ea-4d73-8821-3ede7a2866d7,HB 4220,VEH CD-GEN SPEED RESTRICTIONS,['bill'],[],104th,Illinois,lower
ocd-bill/bfb05a71-1484-45a2-8410-c915858b5f37,HB 4415,FINANCIAL EMPOWERMENT,['bill'],[],104th,Illinois,lower
ocd-bill/226c71f3-020d-41d6-ab82-387a5642d069,SR 525,MEMORIAL-PHILIP R. SUPPLE,['resolution'],[],104th,Illinois,upper
ocd-bill/b802d4c8-065a-488f-8055-e8a738eed23a,SR 539,MEMORIAL-ROBERT VAN DEN AREND,['resolution'],[],104th,Illinois,upper
ocd-bill/68c7d578-34a2-4a28-be30-a447257de9e4,SR 511,MEMORIAL-R. SCHAPER EASTMAN,['resolution'],[],104th,Illinois,upper
ocd-bill/8cb03aa2-0f2e-4637-b9a7-aa237650978c,SB 2852,EPA-SOLID WASTE-FOOD WASTE,['bill'],[],104th,Illinois,upper
ocd-bill/92c3ccee-b3eb-432e-bdb3-3630d8ef2b63,HB 4386,ONLINE DEGREE PROGRAM ACT,['bill'],[],104th,Illinois,lower
ocd-bill/2aa34cc2-a417-4ab6-8711-111460febb56,HJRCA 19,CONAMEND-LEGISLATIVE QUORUM,['constitutional amendment'],[],104th,Illinois,lower
ocd-bill/08621c19-b665-4f1b-abfa-3a45bed76882,HB 4411,SCH CD-COMPUTER SCIENCE REQ,['bill'],[],104th,Illinois,lower
ocd-bill/2d8507a6-2106-462b-86f0-82cdecad24fd,HB 4197,AIRPORT CONSTRUCTION-LABOR,['bill'],[],104th,Illinois,lower
ocd-bill/af0aa97c-de1a-4e1e-9888-3bb4683e5ecc,HB 4422,2ND CHANCE PROBATION&WEAPONS,['bill'],[],104th,Illinois,lower
ocd-bill/90845d08-4254-4f76-a368-b6c6d16631de,HB 4355,ICC TRANSPARENCY REPORTING,['bill'],[],104th,Illinois,lower
ocd-bill/daf37cd3-ea4b-407e-988a-ea8749b4efe5,SR 554,MEMORIAL-TODD RENFROW,['resolution'],[],104th,Illinois,upper
ocd-bill/d0c3aa7e-bceb-495a-9145-9af063154c80,HB 4408,FOIA-VICTIM INFORMATION,['bill'],[],104th,Illinois,lower
ocd-bill/a67a6f35-f2b2-44f8-b6ec-4c134cf39673,HB 4381,ASSISTED SUICIDE,['bill'],[],104th,Illinois,lower
ocd-bill/6357d8b6-a6ba-4136-9538-b82cd895738b,AM 1040358,APPOINT-ANTONIA WHALEN,['appointment'],[],104th,Illinois,upper
ocd-bill/8cd5dc73-58ca-467e-bf73-2840a8856f8d,HB 4313,ALT RETAIL ELECTRIC SUPPLIER,['bill'],[],104th,Illinois,lower
ocd-bill/7a79aaf0-09d5-43c0-b31d-7a62d469f012,HB 4399,VEH CD-BIODIESEL USE,['bill'],[],104th,Illinois,lower
ocd-bill/c0193e00-34be-42d6-91b5-aa0bfaede3d8,SR 508,MEMORIAL-FRANCES SULLIVAN,['resolution'],[],104th,Illinois,upper
ocd-bill/eaf7c8d6-402f-4908-8bd7-4985e0ad5423,HB 4404,VEH CD-SPEED CAMERAS-HOME RULE,['bill'],[],104th,Illinois,lower
ocd-bill/ae2b9742-7d28-42b0-850c-1e9b71057b5c,HB 4228,RESTORES PRE-P.A. 101-652,['bill'],[],104th,Illinois,lower
ocd-bill/d45aff76-0a41-499d-9798-a8bee591c2f0,SR 547,MEMORIAL-RACHEL L. OLSON,['resolution'],[],104th,Illinois,upper
ocd-bill/8b5a7cfa-669d-4549-b138-a3f1de85d9d8,HB 4316,PROP TX-CERT OF ERROR-VETERANS,['bill'],[],104th,Illinois,lower
ocd-bill/efa75995-4a3f-4b37-b00a-a1a5d23147c4,HR 604,COMMENDS-QUEBEC-IL PARTNERSHIP,['resolution'],[],104th,Illinois,lower
ocd-bill/9a4d5105-adb1-4a84-80d3-c1dd35d0eb45,SB 2746,PROP TX-SENIOR FREEZE,['bill'],[],104th,Illinois,upper
ocd-bill/5a77c57a-8bac-4f33-9a12-799444319c8c,HJRCA 22,CON AMEND-MUNICIPAL HOME RULE,['constitutional amendment'],[],104th,Illinois,lower
ocd-bill/ee5ae994-e2e9-467e-9b6a-631371c16260,HB 4232,VETERAN REGISTRATION FEES,['bill'],[],104th,Illinois,lower
ocd-bill/1fb30481-7611-46b9-82d8-cef9fe3e07c2,SR 555,MEMORIAL-CONSTANCE M. NIEMANN,['resolution'],[],104th,Illinois,upper
ocd-bill/5a319c19-1d71-4c10-841b-0f7c8d55ce18,HB 4234,POLICE-EPILEPSY TRAINING,['bill'],[],104th,Illinois,lower
ocd-bill/95b032d0-bb6a-4926-b32f-c45e8ae30ae0,SR 521,MEMORIAL-DAVID BRYANT,['resolution'],[],104th,Illinois,upper
ocd-bill/732f1ab7-3722-4803-9e83-dcbf09dc873f,HB 4366,BILLIONAIRE HEDGE FUND FEE ACT,['bill'],[],104th,Illinois,lower
ocd-bill/3de30444-5c8b-4821-838c-fd84b5009bd7,SR 556,MEMORIAL-BEVERLY GUMBS-CRAWLEY,['resolution'],[],104th,Illinois,upper
ocd-bill/f6e0c187-8b5e-46c2-a8c2-85337b0ea527,HB 4418,EPA-STORMWATER-PLASTIC PELLET,['bill'],[],104th,Illinois,lower
ocd-bill/9772af6d-4fdb-4e69-873a-801439340496,HB 4257,LOTTERY-TICKET SALES AGREEMENT,['bill'],[],104th,Illinois,lower
ocd-bill/c0e3d450-fc0c-4340-a28a-393442175702,HB 4251,HIGHER ED-FED GOVT SHUTDOWN,['bill'],[],104th,Illinois,lower
ocd-bill/75ca70b0-4d25-4152-b1dc-bf4521b9c2da,SR 532,MEMORIAL-VIOLA FORD FLETCHER,['resolution'],[],104th,Illinois,upper
ocd-bill/6dcf7c8b-067e-4c4e-9675-3af0a5604803,SR 519,MEMORIAL-SUZANNE M. AUSMUS,['resolution'],[],104th,Illinois,upper
ocd-bill/6cb85618-7822-4207-8468-68466c7e9893,SR 557,MEMORIAL-VIOLA ANDERSON,['resolution'],[],104th,Illinois,upper
ocd-bill/5aa0e2dd-2323-4ad4-9aae-3d1f9c8c51bf,HB 4223,PROP TAX-EXEMPT PROPERTY,['bill'],[],104th,Illinois,lower
ocd-bill/b81f6fec-51be-48b3-bdb1-f51bbf267bb4,SB 2839,TIF-Various,['bill'],[],104th,Illinois,upper
ocd-bill/155167f3-6f97-44ef-b0f7-e63389abbc55,HB 4385,MILITARY PLATES-SECOND SET,['bill'],[],104th,Illinois,lower
ocd-bill/99080931-6509-4419-9f88-a54933d77632,HB 4277,NOTARIES-APPLICATION BY FELON,['bill'],[],104th,Illinois,lower
ocd-bill/106e9138-ba6f-44a4-8945-a548bfbda40f,SR 512,MEMORIAL-JACQUELINE J. FRANK,['resolution'],[],104th,Illinois,upper
ocd-bill/f2ebf737-299b-450f-8e56-f8f5e70fbd0b,HB 4285,CRIM CD&CD CORR-FIREARM OFFENS,['bill'],[],104th,Illinois,lower
ocd-bill/a7e5aa25-0657-4ba6-bd5c-4013da0c7552,HB 4283,1ST-GENERATION HOMEBUYER LOANS,['bill'],[],104th,Illinois,lower
ocd-bill/545abeae-6fa5-4017-b0b9-88ad9d8dfcb6,HB 4281,VEH CD-SPEED CAMERAS,['bill'],[],104th,Illinois,lower
ocd-bill/3e7b457c-5201-42fe-9d5f-c58437a1218e,HB 4348,TOLL HWY-RATES FOR TRAILERS,['bill'],[],104th,Illinois,lower
ocd-bill/46cf63e7-5a1d-469e-8afc-b0dbc88958a8,SB 13,EQUITABLE UNIVERSITY FUNDING,['bill'],[],104th,Illinois,upper
ocd-bill/475e962e-d95b-4e05-ae4a-3579b9726dbb,HB 4230,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7e41dbb1-95b7-411d-a925-4f6c11396e1b,HB 4264,PRIV BUSINESS/VOC SCH-EXEMPT,['bill'],[],104th,Illinois,lower
ocd-bill/e23aaa19-61ff-4e88-9d26-a5d5cf2bba9c,HB 4371,PORTABLE SOLAR GENERATION,['bill'],[],104th,Illinois,lower
ocd-bill/c646deaa-7bd2-4f90-9f4c-1efb8ed30a2f,HB 4246,$ISBE-YOUTHBUILD IL GRANT,['bill'],[],104th,Illinois,lower
ocd-bill/e0be7c9d-7db0-45d3-a022-a7e2dbcaa326,AM 1040360,APPOINT-MARIEL HAMER,['appointment'],[],104th,Illinois,upper
ocd-bill/2fe5e863-cd61-4735-aae6-f6f6193b5b86,AM 1040373,APPOINT-MADISON C. GRAY,['appointment'],[],104th,Illinois,upper
ocd-bill/13c3e76d-2db2-4e77-8a93-aff4b4016d09,HB 4298,DCFS-CHILD WELFARE-INTEGRITY,['bill'],[],104th,Illinois,lower
ocd-bill/4da9df3e-36b5-4c38-bb10-d91febdfc53a,HB 4357,PROP TX-DECISIONS,['bill'],[],104th,Illinois,lower
ocd-bill/d66eba5b-7207-4f9d-bf22-6163d2750fda,HB 4201,SCH CD-FED TAX CREDIT ELECTION,['bill'],[],104th,Illinois,lower
ocd-bill/3fc5341d-66b3-4cc8-b64c-0c0face81c36,HB 3582,HUMAN RIGHTS-CRITERIA-METHODS,['bill'],[],104th,Illinois,lower
ocd-bill/53e09675-0336-491a-87a1-dc04d48752cf,HB 4390,PEN CD-IMRF-TIER 2 SLEP SALARY,['bill'],[],104th,Illinois,lower
ocd-bill/52577f26-e25a-4f59-83c2-4ff7dd574c27,HB 4250,TOBACCO TAX-REMOTE SELLERS,['bill'],[],104th,Illinois,lower
ocd-bill/8e6b4c80-c6a9-4f55-b9a4-2e460f64f7b6,HB 4273,CORPORATE OPPORTUNITIES,['bill'],[],104th,Illinois,lower
ocd-bill/31686f45-157f-47ba-9e61-ee889850d698,HB 4349,FAMILIES-INTENDED PARENTS,['bill'],[],104th,Illinois,lower
ocd-bill/2d14fcfe-a3ac-4b6d-9adf-a3bb76ff4cef,SR 551,MEMORIAL-MATTHEW L. LAKIN,['resolution'],[],104th,Illinois,upper
ocd-bill/dfffbc44-4f38-4f41-a097-ccaa53cdadb7,HB 4233,EMERGENCY-HEALTH CARE KIOSKS,['bill'],[],104th,Illinois,lower
ocd-bill/c05a5581-7da0-4d1a-bfc4-22ec105fb89e,HB 4401,CRIM CD-CRIM FIREARM NEGLIGECE,['bill'],[],104th,Illinois,lower
ocd-bill/bb1afd6f-41bb-415f-ae4c-40727c070cb9,SB 2853,PROP TX-VETERANS COMMISSIONS,['bill'],[],104th,Illinois,upper
ocd-bill/948a003d-d8f8-42a5-9815-561bb3eec625,HB 4374,VEH CD-CDL EXEMPTION,['bill'],[],104th,Illinois,lower
ocd-bill/a404ede6-2592-42b0-abd3-c74c7b1dd4d4,AM 1040374,APPOINT-DIANA M. LAW,['appointment'],[],104th,Illinois,upper
ocd-bill/e9d85c02-61ee-48e7-8b21-ff2070680cf1,HB 4342,IDOR-MOBILE HOME PAYMENTS,['bill'],[],104th,Illinois,lower
ocd-bill/e68ebf71-1ac0-45c7-9a83-60ea6e9895a1,HB 4211,MOTOR FUEL-NO CPI INCREASE,['bill'],[],104th,Illinois,lower
ocd-bill/6c108896-da93-49ee-8bc8-90493a1fb599,HB 4235,CD CORR-COMMITTED PERSON MAIL,['bill'],[],104th,Illinois,lower
ocd-bill/7163d144-efd9-4f87-b1f9-3deca1e6291f,HB 4272,GAS APPLIANCE LABELING,['bill'],[],104th,Illinois,lower
ocd-bill/a9a22813-443d-48d5-95cd-2644d4a2a2f3,HB 4294,INC TX-LGDF TRANSFERS,['bill'],[],104th,Illinois,lower
ocd-bill/7e4043fd-230c-4708-8ced-fb9c89ff47d5,HB 4400,ANIMAL TESTING METHODS,['bill'],[],104th,Illinois,lower
ocd-bill/a5feaed7-6f57-4376-b0c8-19ad0f13cc06,HB 4268,TWP CD-CONTRACTS NEAR ELECTION,['bill'],[],104th,Illinois,lower
ocd-bill/fb544a1f-4a52-4446-9727-b862659b9a83,HB 4245,VEH CD-ONE LICENSE PLATE,['bill'],[],104th,Illinois,lower
ocd-bill/ecc56986-95a6-4cfc-9f89-e5d2a6875105,HB 4288,PROMPT PAYMENT-INTEREST,['bill'],[],104th,Illinois,lower
ocd-bill/9622962b-65cf-4dc0-994d-a23bd9248939,HB 4324,CILA PER DIEM REIMBURSEMENT,['bill'],[],104th,Illinois,lower
ocd-bill/f8b31f1d-3bde-491f-9966-812e604a8aa3,HB 4276,SCH CD-CHICAGO-CO-LOCATION DEF,['bill'],[],104th,Illinois,lower
ocd-bill/26b8fe1c-84b3-4857-bab5-8eee122ebb33,SR 517,MEMORIAL-RHONDA M. KRUEGER,['resolution'],[],104th,Illinois,upper
ocd-bill/ef328312-fa84-4cec-a470-b3f62ae0048a,HB 4419,COUNTY/MUNI-NATURAL GAS,['bill'],[],104th,Illinois,lower
ocd-bill/e1db93d3-d35e-4033-933d-7036d3365606,HB 4392,MEDICAID-CHILDREN'S DENTAL,['bill'],[],104th,Illinois,lower
ocd-bill/369af11c-8508-4e7b-b006-7997b62d24b5,SR 562,MEMORIAL-JOANNE RICHARDSON,['resolution'],[],104th,Illinois,upper
ocd-bill/92620e5e-4dff-4f64-8ac4-a61176b22f28,AM 1040369,APPOINT-PATRICK BESLER,['appointment'],[],104th,Illinois,upper
ocd-bill/b7e60e5d-2480-487f-b2ea-3f23dc284449,HB 4409,FOIA-POLICE REDACTIONS 10 DAYS,['bill'],[],104th,Illinois,lower
