id,note,url,bill_id
b9c85dbd-6e0d-4c48-bd79-e65d306d6703,,https://ilga.gov/Legislation/BillStatus?DocNum=1571&GAID=18&DocTypeID=SB&LegId=160316&SessionID=114,ocd-bill/0dd3ac96-3f6b-4af6-bac3-be526ba4c285
eaf7dd70-8177-4d3b-a316-bd052745937e,,https://ilga.gov/Legislation/BillStatus?DocNum=1606&GAID=18&DocTypeID=SB&LegId=160398&SessionID=114,ocd-bill/6542af3c-e6c2-4f4e-a8ee-b21e4c236ca8
f4cd3512-aa9b-4efe-8ed1-7c4a66d9dcf1,,https://ilga.gov/Legislation/BillStatus?DocNum=1553&GAID=18&DocTypeID=SB&LegId=160253&SessionID=114,ocd-bill/eccc95b3-c25d-44a4-a24f-28c1f5c96e73
75140e20-df25-4317-b00d-284d4999cc6d,,https://ilga.gov/Legislation/BillStatus?DocNum=96&GAID=18&DocTypeID=HR&LegId=160157&SessionID=114,ocd-bill/18422329-5bec-4052-9c1b-ab3cf1a7cc88
ffda8e0e-9586-488e-8139-23138480ae17,,https://ilga.gov/Legislation/BillStatus?DocNum=1083&GAID=18&DocTypeID=HB&LegId=156786&SessionID=114,ocd-bill/c11a9345-15f8-48a5-b4bc-550a4a939b09
118af3f5-da81-4aeb-a0a7-a797604935f2,,https://ilga.gov/Legislation/BillStatus?DocNum=1582&GAID=18&DocTypeID=SB&LegId=160328&SessionID=114,ocd-bill/2b18026c-4051-4a5b-a034-3feee83d4ab4
e2f6b2e1-228e-4be1-8c68-bc87fb58bc2a,,https://ilga.gov/Legislation/BillStatus?DocNum=1639&GAID=18&DocTypeID=SB&LegId=160472&SessionID=114,ocd-bill/da2f5372-437e-47cc-9252-74e73f5eb541
ea26a939-3da0-4b77-878c-3afd378caa45,,https://ilga.gov/Legislation/BillStatus?DocNum=1207&GAID=18&DocTypeID=SB&LegId=159021&SessionID=114,ocd-bill/2d48a343-191e-4805-aedf-b4bcfafdba87
b5d37811-0fce-44a5-bee7-209db237e6bf,,https://ilga.gov/Legislation/BillStatus?DocNum=1589&GAID=18&DocTypeID=SB&LegId=160343&SessionID=114,ocd-bill/55080bbf-ee46-4cb8-804b-9a658d7fe801
c4237624-669b-459e-87db-b416debd6fef,,https://ilga.gov/Legislation/BillStatus?DocNum=1052&GAID=18&DocTypeID=HB&LegId=156734&SessionID=114,ocd-bill/df0d64e3-f753-4c2b-ae10-379deb14db24
3cb35a1a-45a1-479b-b1f1-e4a0ee715d67,,https://ilga.gov/Legislation/BillStatus?DocNum=1503&GAID=18&DocTypeID=SB&LegId=160124&SessionID=114,ocd-bill/27a3df24-9462-43be-8777-0a4be547527f
af45b30a-0569-415f-a63d-cc553741eaaa,,https://ilga.gov/Legislation/BillStatus?DocNum=88&GAID=18&DocTypeID=HR&LegId=159454&SessionID=114,ocd-bill/1428a206-327f-460b-baa2-e18ce1d76a9a
e75a1551-57ba-452e-949a-bdafb4e8c70f,,https://ilga.gov/Legislation/BillStatus?DocNum=1064&GAID=18&DocTypeID=HB&LegId=156748&SessionID=114,ocd-bill/b099f3bf-cab2-4d87-ad1e-5cb2df2cb0f2
9ec631d0-4696-41ac-9056-b0f74102c8da,,https://ilga.gov/Legislation/BillStatus?DocNum=2543&GAID=18&DocTypeID=HB&LegId=160388&SessionID=114,ocd-bill/114ff730-c5c7-4ac9-87e2-62993af4460f
49b71f99-8399-4271-a004-171e279db2af,,https://ilga.gov/Legislation/BillStatus?DocNum=1512&GAID=18&DocTypeID=SB&LegId=160145&SessionID=114,ocd-bill/3ae68e2b-b2a1-4175-baa1-a45a4f529a7e
3cd14ff2-5fbc-4d75-b205-3e6b17fd30dc,,https://ilga.gov/Legislation/BillStatus?DocNum=1040044&GAID=18&DocTypeID=AM&LegId=160480&SessionID=114,ocd-bill/9bf884b4-bfbc-4a34-b85d-75d5a89589fc
c3535e50-e927-4b34-a1bd-3841a456cf6c,,https://ilga.gov/Legislation/BillStatus?DocNum=1268&GAID=18&DocTypeID=SB&LegId=159115&SessionID=114,ocd-bill/dbf4a27e-b996-4f1f-9d7e-0834fb32b121
