id,note,url,vote_event_id
c8ca7584-b5be-4061-9dd0-7b803fad9c50,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB3193sam003_05312025_013002C.pdf,ocd-vote/d4ff002b-64eb-4cd5-987e-de424ebde0af
491724ae-8ef3-4083-9fe5-90e1fa92bf44,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400SB0324_05142025_001000T.pdf,ocd-vote/b6cb13c8-a998-48e6-aaf1-a00ce7f3aa5b
f6bd0f2d-a992-4b67-99c1-15b490a663ec,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB1701_05212025_048000T.pdf,ocd-vote/9512c991-eeec-44bd-b755-0117ed1e8fbf
8c0c7931-1891-4597-8cd0-f9b0fe090ddc,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400HB1083_05212025_009000T.pdf,ocd-vote/6a93b341-5e87-43b4-a9e7-936acbc45b52
ffb39572-0ece-45f2-96a7-c51d441479fc,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HJ0019_05302025_009000.pdf,ocd-vote/026a26f1-6fef-4c61-8d96-04e4e556e214
b3552026-4b9c-43ab-8b60-1a1e4b269d76,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB2546_04082025_004000.pdf,ocd-vote/db6d0bed-1e06-40fd-98cb-d4d4b537a814
c5a99eb2-5e75-4e41-832b-f39e8cf97fe9,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400HB2947SCA1_44087.pdf,ocd-vote/5c664cda-8fc6-495c-9c56-e7c2fb212845
893db59a-3e81-4a8c-ab7e-c3b4ea3c0b61,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB2757_04102025_064000T.pdf,ocd-vote/48c87f6d-8ee7-4933-87c1-4a93aa054698
e2b7fd44-6c8e-4d42-bcb0-e81ee9f00bab,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB1056HFA2_43449.pdf,ocd-vote/30528c4c-a35e-46ce-aeab-78cb33798607
7aa381cd-3469-4df1-b164-bff428f7c26a,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB3339_04092025_041000T.pdf,ocd-vote/65b5f5bf-bcc7-4d97-833c-18b4dbc950a3
699e6bf0-4164-4123-ab22-ca2042104d05,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB1261_05212025_021000T.pdf,ocd-vote/7b40f095-38a7-4a1e-a336-f4f88ddfe74d
